id,name,phone,address,category_alias,category_title,rating,review_count,lat,lon
SXcTO69XDkk-Bq87LfUIaQ,Lamajoon Shish Kabob,13237277102,"150 Citadel Dr  Ste 480  Los Angeles, CA 90040","mediterranean, ","Mediterranean, ",2.5,150,34.00571624,-118.1529635
sxGPq3gyF6QFcmSRDTBiYw,Kura Revolving Sushi Bar,12132909631,"333 E 2nd St  Los Angeles, CA 90012","sushi, conveyorsushi, ","Sushi Bars, Conveyor Belt Sushi, ",3.5,1372,34.0487781,-118.2406613
sXJTD6nNsFVcY8AYFOimQw,Islands Fine Burger And Drinks,15624366590,"55 S Pine Ave  Long Beach, CA 90802","burgers, sportsbars, tradamerican, ","Burgers, Sports Bars, American (Traditional), ",3.5,540,33.76553421,-118.1927507
sxKgcFdW6Zpbx8zFSPK1Qg,Chinese Taste Fast Food,15629467774,"14543 Telegraph Rd  La Mirada, CA 90638","chinese, ","Chinese, ",3.5,68,33.9234934,-118.0218757
sXMp2HqWRkL-hv2aVs8ddw,Douglas Burgers,15629261359,"16306 Pioneer Blvd  Norwalk, CA 90650","burgers, ","Burgers, ",3.5,61,33.88332748,-118.082077
sXnHGX0fz6oJ3Z9DbXPGwA,The Boat Sushi & Thai Restaurant,13105249297,"150 S Sepulveda Blvd  El Segundo, CA 90245","asianfusion, sushi, thai, ","Asian Fusion, Sushi Bars, Thai, ",3.5,492,33.91476159,-118.3955034
SxRFaH3Oat_cXwqKVlTDpw,Jake's Wing Company,15625905544,"160 Bay St  The Pike at Rainbow Harbor  Long Beach, CA 90802","chicken_wings, ","Chicken Wings, ",2.5,2,33.7642825,-118.1939864
SXs2-601PHCxUO9H2RAMrw,The Chicken Bodega,15624635900,"11114 Whittier Blvd  Whittier, CA 90606","chickenshop, newamerican, sandwiches, ","Chicken Shop, American (New), Sandwiches, ",4.5,154,33.98696,-118.0603
SXt7Akc5UrhWp-Lr9LRsRQ,Super Pizza Veloz,15628066100,"7625 Eastern Ave  Ste A  Bell Gardens, CA 90201","pizza, ","Pizza, ",4.5,36,33.963622,-118.166022
SxvM4K0wBUYbJLWeXXEOdA,Grabbagreen - Thousand Oaks,18054185959,"2835 E Thousand Oaks Blvd  Thousand Oaks, CA 91362","juicebars, gluten_free, organic_stores, ","Juice Bars & Smoothies, Gluten-Free, Organic Stores, ",4.5,213,34.171401,-118.838514
sxyRrjpXRSP9QwDlfeaolg,Juan's Rotisserie Pollo,16269190547,"13710 Amar Rd  La Puente, CA 91746","mexican, ","Mexican, ",4,105,34.05396402,-117.9771305
sy_-Au3-9BrseWynQoKH5w,Con Sabor Restaurant,13239360231,"5105 Venice Blvd  Los Angeles, CA 90019","latin, ","Latin American, ",3.5,207,34.045695,-118.350657
Sy488RDUW8SwiJM-Rpwqcw,Rodrigo's Mexican Grill,15629248668,"11805 Artesia Blvd  Artesia, CA 90701","mexican, ","Mexican, ",3.5,105,33.8732349,-118.08207
SY5Ac1JUI429XK8MtnFtZw,IHOP,15622661542,"1301 W Imperial Hwy  La Habra, CA 90631","tradamerican, breakfast_brunch, burgers, ","American (Traditional), Breakfast & Brunch, Burgers, ",3,93,33.91755,-117.96048
SYcgOlwP2YiMxyCcaarLZg,Thai Vegan - Beverly Hills,13105531011,"9907 1/2 S Santa Monica Blvd  Beverly Hills, CA 90212","thai, vegan, vegetarian, ","Thai, Vegan, Vegetarian, ",4,82,34.06546208,-118.4120926
sYcLm4n3k-FYZm_bKTUJ-g,Haemaru,12133155085,"3498 W 8th St  Los Angeles, CA 90005","korean, soup, noodles, ","Korean, Soup, Noodles, ",4,130,34.0574299,-118.30658
SyfBHML1p50C26NyqqqlqQ,Surati Farsan Mart,15628602310,"11814 E 186th St  Artesia, CA 90701","indpak, vegetarian, ","Indian, Vegetarian, ",4,564,33.862776,-118.081651
sYgvoUbehJ0EnGonUDu-qg,H. Salt Fish & Chips,13108300550,"288 E Carson St  Carson, CA 90745","seafood, ","Seafood, ",3.5,58,33.8314351,-118.2726681
SyIwVi0c6g2WkJIDzKgxqg,Turnbull's Tavern,15626937773,"7011 Greenleaf Ave  Whittier, CA 90602","tradamerican, burgers, gastropubs, ","American (Traditional), Burgers, Gastropubs, ",4,147,33.97863,-118.03772
SYkefY6dTtIHV_BNvDoMQQ,Panini Kabob Grill,17149731000,"2810 Main St  Main Place Mall  Santa Ana, CA 92705","mediterranean, ","Mediterranean, ",4.5,1063,33.774114,-117.868724
sykREDj3ZeFyOhXUtT6BYA,Subway,15624385000,"5353 E 2nd St  Long Beach, CA 90803","sandwiches, ","Sandwiches, ",3,39,33.75887837,-118.1310462
SYL6vvC57Q2Ux_a1F4OXEw,Yoly's Tacos,14242400578,"Gardena, CA 90248","tacos, foodtrucks, ","Tacos, Food Trucks, ",4.5,16,33.86392975,-118.2868042
sYn3SNQP-j2t2XSwjlCbRg,Monty's Good Burger,12139150257,"516 S Western Ave  Los Angeles, CA 90020","burgers, vegan, ","Burgers, Vegan, ",4.5,1913,34.06469,-118.30876
synfZ5YO2aknXwN7ZniV9Q,Eagle Rock Brewery Public House,13237390081,"1627 Colorado Blvd  Los Angeles, CA 90041","brewpubs, newamerican, ","Brewpubs, American (New), ",4,305,34.13970295,-118.2020424
sYNxZJJ3LjaakEBSHLnLYA,Chow Fun Express,13105493231,"148 W Carson St  Carson, CA 90745","hotdogs, filipino, chinese, ","Fast Food, Filipino, Chinese, ",3,36,33.8314251,-118.2790661
SYPTOBzsVq3zrKNNpZ0xUQ,Subhannahong Royal Thai Cuisine,13103163033,"1212 S Pacific Coast Hwy  Ste 206  Redondo Beach, CA 90277","thai, noodles, soup, ","Thai, Noodles, Soup, ",4,316,33.82381,-118.38498
syRE3irwISjOjHTlBsN_sA,Yum Yum Donuts,13108321876,"540 S Gaffey  San Pedro, CA 90731","donuts, coffee, sandwiches, ","Donuts, Coffee & Tea, Sandwiches, ",4,22,33.73895,-118.29205
syTxG8mBUsdhbAIFlvoW1g,Tacos Gavilan,13232332302,"4380 S Broadway  Los Angeles, CA 90037","mexican, ","Mexican, ",4,195,34.00411,-118.27795
sYvwQ96sn93pEf4inFQJ_g,Rubio's Coastal Grill,17149905809,"765 East Birch St  Ste 101  Brea, CA 92821","mexican, seafood, salad, ","Mexican, Seafood, Salad, ",3.5,174,33.9178849,-117.8890528
sYwr8NZi3pggR6FmqSbQSw,El Pollo Loco,13105399347,"1565 W Sepulveda Blvd  Torrance, CA 90501","hotdogs, mexican, ","Fast Food, Mexican, ",2,121,33.815951,-118.3053035
sYXSgqcBUHtcACUkh3JuQA,Ceviche Project,,"2524 Hyperion Ave  Los Angeles, CA 90027","latin, seafood, bars, ","Latin American, Seafood, Bars, ",4.5,66,34.10507,-118.2728548
sYyoLn1Z9X29AHZPcpTwhg,Jean-Georges Beverly Hills,13108606700,"9850 Wilshire Blvd  Beverly Hills, CA 90210","cocktailbars, newamerican, ","Cocktail Bars, American (New), ",3.5,258,34.066604,-118.411608
sYZ-QjJ0BI1qV1aTRbXUJQ,Cafe Vietnam Truck,19496789281,"Studio city, CA 91604","vietnamese, sandwiches, foodtrucks, ","Vietnamese, Sandwiches, Food Trucks, ",4.5,225,34.1366259,-118.3987842
Sz41h64TkXJIwHeox489zQ,K C Branaghan's,15624343600,"5734 E 2nd St  Long Beach, CA 90803","irish, pubs, tradamerican, ","Irish, Pubs, American (Traditional), ",4,290,33.75645,-118.12225
sz5WlhE2ywrL6Oc4VU9uZQ,El Pollo Loco,13106747924,"3125 W Century Blvd  Inglewood, CA 90303","hotdogs, mexican, ","Fast Food, Mexican, ",2,41,33.945723,-118.3273652
szcrp3Yhq6LvblvN7aK39A,Kismet Rotisserie,13234003700,"4666 Hollywood Blvd  Los Angeles, CA 90027","mediterranean, salad, chickenshop, ","Mediterranean, Salad, Chicken Shop, ",3.5,67,34.10047,-118.29124
szDc08ZnbdG-sxIX-3o9lA,CC PHO,15624843404,"12359 Imperial Hwy  Norwalk, CA 90650","vietnamese, ","Vietnamese, ",4,30,33.917251,-118.0692787
sze7zVWK5d_gRPvUJ8eEFA,Don Zarape 2,18187627768,"5560 Vineland Ave  North Hollywood, CA 91601","mexican, ","Mexican, ",3.5,131,34.1718199,-118.36994
sZEsIdIC0jvkBQbxFoDOxg,O2 Cafe,12133809583,"915 S 1/2 Vermont Ave  Los Angeles, CA 90006","cafes, coffee, ","Cafes, Coffee & Tea, ",3,22,34.05519,-118.2916943
Szf4_rtVboA1lvnUQU7jBA,Humble Bee,18185146507,"17321 Saticoy St  Northridge, CA 91325","breakfast_brunch, bakeries, cafes, ","Breakfast & Brunch, Bakeries, Cafes, ",4,1645,34.2085449,-118.5108411
szfgivB2FoH9m5ZsacgrDg,El Borrego De Oro,13238889253,"2422 W Whittier Blvd  Montebello, CA 90640","mexican, ","Mexican, ",3.5,31,34.01446,-118.12785
szfKapW8cv2nfkcdZSBz-A,Think Cafe,13105193662,"302 W 5th St  Ste 105  San Pedro, CA 90731","newamerican, breakfast_brunch, ","American (New), Breakfast & Brunch, ",4,249,33.739963,-118.284133
SZFU3xscjsDtbmahk9jyKA,Cofax Coffee Shop,13234247485,"440 N Fairfax Ave  Los Angeles, CA 90036","coffee, donuts, breakfast_brunch, ","Coffee & Tea, Donuts, Breakfast & Brunch, ",4,490,34.0793404,-118.3612051
SZH45VxE2Cci3jxyRdqKhQ,Pier Burger,13105872747,"330 Santa Monica Pier  Santa Monica, CA 90401","juicebars, icecream, tradamerican, ","Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, American (Traditional), ",4,545,34.00920052,-118.4973219
SZh8OekDAnRii1DUUCFkFA,APL Restaurant,13234161280,"1680 Vine St  Los Angeles, CA 90028","steak, tradamerican, bbq, ","Steakhouses, American (Traditional), Barbeque, ",3.5,278,34.10128,-118.32632
SzHkbqY5ODErf_QGYwX3ZQ,Glendale Tap,18182414227,"4227 San Fernando Rd  Glendale, CA 91204","beerbar, tapas, ","Beer Bar, Tapas Bars, ",4.5,379,34.1303579,-118.2610411
SZIrwc47am-w0qWx9thySg,El Rubio's Jr,15622471988,"5210 Long Beach Blvd  Long Beach, CA 90805","mexican, ","Mexican, ",4.5,10,33.850768,-118.19507
sZjvCir7CZ1qptirmS04sQ,Northgate Market,16269195183,"1320 W Francisquito Ave  West Covina, CA 91790","grocery, bakeries, mexican, ","Grocery, Bakeries, Mexican, ",4,67,34.052631,-117.954437
SzlCzGQm1a9gnuLXXrB_rw,Don's Teriyaki Grill,15629915621,"12327 Imperial Hwy  Norwalk, CA 90650","korean, hawaiian, hotdogs, ","Korean, Hawaiian, Fast Food, ",5,63,33.91802,-118.070014
szLYfs5xCxS9FHPmmVLfug,Poke Salad Bar,16264606122,"1106 Fair Oaks Ave  South Pasadena, CA 91030","poke, salad, ","Poke, Salad, ",4.5,221,34.1134376,-118.1500703
sZUxjS0cfN3G12HWcG0V0A,Canter’s Deli,14243461434,"11419 Santa Monica Blvd  Los Angeles, CA 90025","delis, ","Delis, ",1.5,5,34.04586167,-118.4514983
sZYNsiG-yjKuQPipecgYCg,Lieder's,13109097223,"8721 W Pico Blvd  Los Angeles, CA 90035","delis, kosher, ","Delis, Kosher, ",4.5,38,34.05471,-118.38207
t__k23QspwzSrYQTPexXjA,Kashtan,13236548713,"7707 Santa Monica Blvd  West Hollywood, CA 90046","russian, uzbek, ","Russian, Uzbek, ",4.5,46,34.0909349,-118.3569819
T__s_oo7fjzsnK7wGHgBew,Tamales by Carlos & Mary,,"5420 Sunset Blvd  Los Angeles, CA 90027","salvadoran, ","Salvadoran, ",5,1,34.097267,-118.30809
t_B4c2Ozd_sJF-ea_2K1LQ,Islands Restaurant,13105464456,"3200 N Sepulveda Blvd  Manhattan Beach, CA 90266","burgers, tradamerican, sandwiches, ","Burgers, American (Traditional), Sandwiches, ",3.5,349,33.899813,-118.393996
T_G9C77YwueJ5-ltIxjxRg,Domino's Pizza,13237377700,"3631 Crenshaw Blvd  Ste 113  Los Angeles, CA 90016","pizza, chicken_wings, sandwiches, ","Pizza, Chicken Wings, Sandwiches, ",1.5,100,34.02334,-118.335381
t_kPmPwdYNFMUdIMahEUaw,Yong Su San Restaurant,12133883042,"950 S Vermont Ave  Los Angeles, CA 90006","korean, ","Korean, ",3.5,226,34.0539093,-118.2912521
T_lvBpk8Y7oOpc3WzWgkMQ,The Venue,12132211251,"3470 Wilshire Blvd  Ste B1  Los Angeles, CA 90010","newamerican, karaoke, venues, ","American (New), Karaoke, Venues & Event Spaces, ",4,231,34.06087596,-118.3004188
T_x645XXjzhvHSlgY26m7g,Empadillas,15623494499,"1837 E Pacific Coast Hwy  Long Beach, CA 90806","mexican, ","Mexican, ",5,1,33.79007774,-118.1692011
t_X8jnPEzgbqDNy8Mm5Xqw,Red Palace 2,15624029666,"18868 Norwalk Blvd  Ste 5974  Artesia, CA 90701","korean, bbq, ","Korean, Barbeque, ",3,377,33.85974253,-118.072146
t_y5n_U1XY91xdmgQL4B2g,Gyros Falafel House,,"1301 Ocean Front Walk  Venice, CA 90291","falafel, ","Falafel, ",4,12,33.988507,-118.474756
T-_0aEo8NiCCpjCllc425w,Nuevo Jalisco,,"3017 N Main St  Los Angeles, CA 90031","restaurants, ","Restaurants, ",4,1,34.0663399,-118.2095
T-Lw6wV5AgMOc_CFy_FuXA,Panda Express - Temporarily Closed,18185074740,"3214 Glendale Galleria  Glendale, CA 91210","chinese, hotdogs, ","Chinese, Fast Food, ",2,41,34.14498215,-118.2591472
T-nrMnwsjW2uxVM6Fk8h8g,Jersey Mike's Subs,13105305888,"24631 Crenshaw Blvd  Ste M  Torrance, CA 90505","hotdogs, sandwiches, delis, ","Fast Food, Sandwiches, Delis, ",4,300,33.802039,-118.329001
T-ntm5CU0VwFMjpt9RwjMQ,Pedone's Pizza & Italian Food,13103760949,"1332 Hermosa Ave  Hermosa Beach, CA 90254","pizza, italian, ","Pizza, Italian, ",3,553,33.8635411,-118.4001752
T-qkyX9dBEIRtPd9etI33A,Taco Man Burrito Boy,14242027730,"Los Angeles, CA 90005","foodtrucks, newamerican, mexican, ","Food Trucks, American (New), Mexican, ",1,1,34.06007004,-118.3097687
T-YR1oEolMYq07jliyGgXQ,Tacos San Juditas Tadeo,,"4740 E Olympic Blvd  East Los Angeles, CA 90022","streetvendors, tacos, ","Street Vendors, Tacos, ",5,8,34.01795292,-118.1669087
t06A-yFV9bn0IRjn4XreIg,Del Taco,13103263768,"1595 Sepulveda Blvd  Torrance, CA 90501","mexican, hotdogs, ","Mexican, Fast Food, ",3,43,33.81628799,-118.3060684
T09qoXz3OM1P9RN3Y8bnpQ,Heidi's Donuts,17148933838,"13091 Springdale St  Westminster, CA 92683","donuts, coffee, sandwiches, ","Donuts, Coffee & Tea, Sandwiches, ",4,60,33.772714,-118.023339
t0dIPRtnwqrsO9CaHf0O2Q,Jauregui's Cravings,12134255242,"1548 N Vermont Ave  Los Angeles, CA 90027","desserts, waffles, streetvendors, ","Desserts, Waffles, Street Vendors, ",5,1,34.09941703,-118.2916562
t0Jua5Oo9247QorSQ1WzPw,Barney's Beanery,13104437777,"1037 Broxton Ave  Westwood, CA 90024","breakfast_brunch, gastropubs, sandwiches, ","Breakfast & Brunch, Gastropubs, Sandwiches, ",3,587,34.061716,-118.44664
t0kYXkQXLpNzdEvq1ATdUw,The Talpa Restaurant,13104783353,"11751 W Pico Blvd  Los Angeles, CA 90064","mexican, diners, ","Mexican, Diners, ",4,284,34.03117959,-118.446943
T0U4VmqH1AE0xFE7QplrDw,We Love Pho 2,15624257799,"4501 E Carson St  Ste 110  Long Beach, CA 90808","vietnamese, asianfusion, noodles, ","Vietnamese, Asian Fusion, Noodles, ",3.5,240,33.832598,-118.140429
T1Bi3NRAmLGbmNg82NaKmQ,Tart Restaurant,13235562608,"115 S Fairfax Ave  Los Angeles, CA 90036","newamerican, breakfast_brunch, cocktailbars, ","American (New), Breakfast & Brunch, Cocktail Bars, ",3.5,1306,34.07363113,-118.3615776
T1db9-9wbjg_weo_UTJRgg,Bionicos Guadalajara,13235872323,"2521 E Florence Ave  Huntington Park, CA 90255","juicebars, mexican, ","Juice Bars & Smoothies, Mexican, ",5,8,33.97468,-118.22685
T1FaSZWZ50Ch4HQKwR8jzw,Philipo's Pizza & Pasta,13105170445,"1206 Pacific Coast Hwy  Harbor City, CA 90710","pizza, italian, ","Pizza, Italian, ",4.5,245,33.78930872,-118.2977715
t1HdDEUOx9PyVwiwSg00uQ,Gourmet Pie & Cafe,15625460055,"5350 Katella Ave  Los Alamitos, CA 90720","bakeries, tradamerican, breakfast_brunch, ","Bakeries, American (Traditional), Breakfast & Brunch, ",4,1018,33.80251312,-118.0394287
T1RfgUMYKW3HD55SEJILbQ,Braazo Pizza,12136223390,"100 1/2 W 7th St  Los Angeles, CA 90014","pizza, salad, chicken_wings, ","Pizza, Salad, Chicken Wings, ",4.5,583,34.0438886,-118.251571
T1vMKOwXSnZF2AYbWfQUYg,Thai Pepper,13234672699,"6219 Franklin Ave  Hollywood, CA 90028","thai, ","Thai, ",4.5,330,34.10547,-118.32482
t1wUKwUTUGaQzoAlxzVFGw,Pho Ha Plus,17147507500,"2191 S Harbor Blvd  Anaheim, CA 92802","vietnamese, ","Vietnamese, ",4,346,33.79322,-117.91565
T1YEHDA0psmOyM4HOXaZNw,St Vincent Deli,12136293345,"650 S Hill St  Ste S2  Los Angeles, CA 90014","delis, ","Delis, ",4.5,85,34.0460968,-118.2540974
t2_SYpESmcUozlI0UrIU0A,Cafe Canela,13106315010,"3100 E Imperial Hwy  Lynwood, CA 90262","cafes, mexican, breakfast_brunch, ","Cafes, Mexican, Breakfast & Brunch, ",3.5,90,33.929527,-118.214735
T22jG6JuwRyELeHJsqx2Pg,Tacos Los Morales,13233385549,"13330 Meyer Rd  Whittier, CA 90605","tacos, foodtrucks, ","Tacos, Food Trucks, ",4.5,17,33.92583,-118.04746
t231yYWoTODos_sjDJJPdQ,Espresso Cielo,13102601268,"1431 2nd St  Santa Monica, CA 90401","coffee, breakfast_brunch, ","Coffee & Tea, Breakfast & Brunch, ",4,189,34.0143965,-118.4960363
t2Au2nSUSbAuNBbk4ENzog,Jack in the Box,15629495097,"6750 Rosemead Blvd  Pico Rivera, CA 90660","hotdogs, burgers, tacos, ","Fast Food, Burgers, Tacos, ",2,34,33.98323612,-118.0965632
T2bHsjeMaasHDX5ObgFmsQ,Greenwich Village Cafe,13235822500,"3809 S Soto St  Vernon, CA 90058","italian, ","Italian, ",3.5,39,34.0076446,-118.2198714
T2EmvnFs-vbyrWwDRulk0Q,Jimmy's Famous American Tavern,14242925222,"1733 Ocean Ave  Santa Monica, CA 90401","tradamerican, breakfast_brunch, burgers, ","American (Traditional), Breakfast & Brunch, Burgers, ",4.5,675,34.00923,-118.49173
T2FLc2pQMTdAYQn2635P5Q,Thai Dishes on Broadway,13103946189,"123 Broadway St  Santa Monica, CA 90401","thai, ","Thai, ",3,586,34.0133869,-118.4959401
t2GON4WPke4RDJvIgJHE5w,96th Street Bistro,13103372800,"9620 Airport Blvd  Renaissance Montura Hotel - LA Airport  Los Angeles, CA 90045","steak, newamerican, ","Steakhouses, American (New), ",3,42,33.949074,-118.385434
T2J4VPgOaqe1mf0O5ULg2g,Kimbap Paradise,13103258282,"1585 Sepulveda Blvd  Ste H  Torrance, CA 90501","korean, seafood, noodles, ","Korean, Seafood, Noodles, ",4.5,187,33.81643735,-118.3057836
T2NDxIE-xZ-qK6jMPdGTBw,Home Turf Bar,,"Airport  Los Angeles, CA 90045","streetvendors, tradamerican, lounges, ","Street Vendors, American (Traditional), Lounges, ",1,1,33.959682,-118.384963
t2P5uND8zjfdwF2k5hgm8Q,Taco Stand,,"2608 N Eastern Ave  Los Angeles, CA 90032","mexican, foodstands, ","Mexican, Food Stands, ",5,5,34.07759116,-118.1781336
t2QnzadjEmCTMYi0y4sDhQ,Yum Yum Donuts,15624259468,"6411 Spring St  Long Beach, CA 90808","donuts, coffee, sandwiches, ","Donuts, Coffee & Tea, Sandwiches, ",3.5,44,33.8112492,-118.1074384
T2RVsta8Ec29zJuRacA0mA,Mansoo Korean BBQ,12133889494,"3429 W 8th St  Los Angeles, CA 90005","korean, bbq, ","Korean, Barbeque, ",4,327,34.057911,-118.303962
T2vZUI3GDOZ08_bpuWMkdg,Orange Teriyaki,15629800115,"6583 Atlantic Ave  Ste 104  Long Beach, CA 90805","japanese, ","Japanese, ",3.5,3,33.87366697,-118.1865942
T2yz7XPwL8CpBUcwnHhfow,Chuy’s Tacos Dorados,13236866272,"1335 Willow St  Los Angeles, CA 90013","tacos, foodstands, ","Tacos, Food Stands, ",4.5,126,34.0394174,-118.231553
T3ArkEkR4NaUTtIRvKq-Ww,Mr Churro,12136809036,"12 E Olvera St  Los Angeles, CA 90012","bakeries, mexican, ","Bakeries, Mexican, ",4,518,34.0574681,-118.2374401
t3DLOPoZcpePXWEASFPfjA,China Express,13232211688,"1800 Marengo St  Los Angeles, CA 90033","chinese, ","Chinese, ",3.5,23,34.05821609,-118.2118454
T3dT5dSzJkxm61cRG-88LA,Little Caesars Pizza,13109709849,"15226 Hawthorne Blvd  Lawndale, CA 90260","pizza, hotdogs, ","Pizza, Fast Food, ",2,45,33.8931986,-118.3519252
T3fnkijxPT0yLm28TFVpWQ,Ya Yaa Thai Cuisine,13105323315,"1130 W Redondo Beach Blvd  Gardena, CA 90247","thai, ","Thai, ",4,329,33.892371,-118.295326
t3GXaEBJcwEKQ5_-ZwD46A,Long Beach Thai Restaurant,15624336300,"3109 E Anaheim St  Long Beach, CA 90804","thai, ","Thai, ",4,1174,33.78272631,-118.1553958
t3Hm4REEFgKtTVWrfGfZug,Tacos Maria's,15627131277,"4611 Rosemead Blvd  Pico Rivera, CA 90660","seafood, mexican, ","Seafood, Mexican, ",4.5,19,34.0073547,-118.0820923
t3HNbalIfiiJroL-nJjprQ,Ramen Shack Takumiya,13103161147,"1550 S Pacific Coast Hwy  Redondo Beach, CA 90277","ramen, poke, ","Ramen, Poke, ",4.5,185,33.820026,-118.384201
t3j1DCHK_Twkln_vceTAcQ,Red's Flavor Table Breakfast Take Out,14243315000,"254 N Market St  Inglewood, CA 90301","cajun, breakfast_brunch, ","Cajun/Creole, Breakfast & Brunch, ",4,79,33.96652,-118.35077
t3MMLXxaC-ln2kW9RUyDLQ,Crimson,13103962400,"2901 Ocean Park Blvd  Ste 127  Santa Monica, CA 90405","mediterranean, coffee, salad, ","Mediterranean, Coffee & Tea, Salad, ",4,889,34.02007782,-118.4542672
t3tEurb20KwPc4bFeuzVDQ,The Holloway,12132217615,"1320 Echo Park Ave  Los Angeles, CA 90026","tradamerican, sportsbars, ","American (Traditional), Sports Bars, ",3.5,165,34.07727,-118.2567
t3WXTPEZ_3lNcMj4Y4ixtg,Burger King,13104501227,"1919 Pico Blvd  Santa Monica, CA 90405","burgers, hotdogs, ","Burgers, Fast Food, ",2.5,85,34.0193512,-118.4699905
T3z-VjWoIzya0ZBPLpRymg,Chipotle Mexican Grill,15624575327,"10120 Carmenita Rd  Whittier, CA 90605","mexican, hotdogs, ","Mexican, Fast Food, ",2,161,33.94105821,-118.046208
t3z1-x7ycKlBd8QhoBjm2w,Carl's Jr,13102127941,"1259 W Carson St  Torrance, CA 90502","burgers, hotdogs, ","Burgers, Fast Food, ",1.5,9,33.83189355,-118.2989225
T4_Tp9fCca8rzm3bgmShGQ,Savoury Fusion Grill,15623378199,"275 Magnolia Ave  Unit C  Long Beach, CA 90802","desserts, breakfast_brunch, burgers, ","Desserts, Breakfast & Brunch, Burgers, ",4,34,33.77030815,-118.1981869
T4774dmOruHoeGU2amKi0g,Bento Teriyaki,,"11700 S St  Ste 106  Artesia, CA 90701","japanese, ","Japanese, ",1,2,33.85763,-118.08458
t47f0FLJCxEPm-YjzagkHQ,K Bakery Eatery + Bakeshop,13105739900,"548 Palisades Dr  Pacific Palisades, CA 90272","bakeries, desserts, cafes, ","Bakeries, Desserts, Cafes, ",4,66,34.0455837,-118.5518135
t48M0IQSlTEgpdmDlqC6hA,Greens N Things,17147846614,"975 E Birch St  Ste A  Brea, CA 92821","newamerican, breakfast_brunch, burgers, ","American (New), Breakfast & Brunch, Burgers, ",4,210,33.9179749,-117.8859149
T4BNyF8W7PG1cgF_RA5w8A,Flavor Burst,15625903100,"100 Aquarium Way  Long Beach, CA 90802","icecream, foodstands, ","Ice Cream & Frozen Yogurt, Food Stands, ",4.5,6,33.762269,-118.196604
t4Bo64NrKZZai3Plr0KQDg,Gelson's,13104590353,"15424 Sunset Blvd  Pacific Palisades, CA 90272","grocery, delis, newamerican, ","Grocery, Delis, American (New), ",4,95,34.0479917,-118.5275783
t4F4M9V0l0SMCorcLQ686A,Camarena Taco Truck,,"924 Washington Blvd  Los Angeles, CA 90015","mexican, foodstands, ","Mexican, Food Stands, ",4,4,34.025822,-118.253614
T4gw-mr--OpODS4ldOG2wA,Original Tommy's World Famous Hamburgers,12133891682,"5873 Hollywood Blvd  Los Angeles, CA 90028","burgers, hotdogs, ","Burgers, Fast Food, ",3,306,34.1019999,-118.31765
t4HlFatG4RreQOcOoaWbbw,McDonald's,13237338697,"1660 Venice Blvd  Los Angeles, CA 90006","hotdogs, burgers, coffee, ","Fast Food, Burgers, Coffee & Tea, ",1.5,44,34.043919,-118.290683
T4Iaj3ZSoAnDTR2bJv4Y5Q,Carl's Jr,18054954222,"887 Wlake Blvd  Westlake Village, CA 91361","burgers, hotdogs, ","Burgers, Fast Food, ",2.5,39,34.15453282,-118.8278472
t4L7_yQQF2HwKH7h7brpaQ,EAT,18187604787,"11108 Magnolia Blvd  North Hollywood, CA 91601","breakfast_brunch, sandwiches, cafes, ","Breakfast & Brunch, Sandwiches, Cafes, ",4,2224,34.164641,-118.372784
t4LPfnYIs0l2m6G3gTGuFw,Arby's,13105309148,"1525 W Sepulveda Blvd  Torrance, CA 90501","hotdogs, sandwiches, ","Fast Food, Sandwiches, ",3.5,50,33.81579,-118.30473
t4o2gO-0282cOunwA2T3Ig,My Thai,15626972662,"2417 W Whittier Blvd  La Habra, CA 90631","thai, ","Thai, ",4,302,33.9402314,-117.973744
t4pkAPGSkuQgKiY7TF6sAQ,Winchell's Donuts,15626909908,"301 N Harbor Blvd  La Habra, CA 90631","donuts, coffee, breakfast_brunch, ","Donuts, Coffee & Tea, Breakfast & Brunch, ",4,58,33.9343179,-117.9332176
t4qKf1va6WHj8-QjUMF14w,Burger King,13235217579,"1212 West Beverly Blvd  Montebello, CA 90640","burgers, hotdogs, ","Burgers, Fast Food, ",2.5,59,34.01869,-118.11143
t4Tk-Y8CB6dlIln1BwVOpA,Caravan Restaurant,18185509951,"1108 W Glenoaks Blvd  Glendale, CA 91202","mediterranean, armenian, mideastern, ","Mediterranean, Armenian, Middle Eastern, ",4.5,149,34.16406,-118.28064
t4u7-B4yBKZcSoIYL4ADMA,WaBa Grill,15624268180,"2162 E Willow St  Signal Hill, CA 90755","hotdogs, asianfusion, ","Fast Food, Asian Fusion, ",3.5,129,33.80356767,-118.166302
T4vm18yJKDDHhdqKUVmw-w,PhilHouse,15624030498,"11481 South St  Cerritos, CA 90703","filipino, seafood, ","Filipino, Seafood, ",2.5,6,33.8600325,-118.0901187
t4VYskkVmTcGOHQ_DL-HuA,Little Brother Sushi,18186108350,"22140 Ventura Blvd  Woodland Hills, CA 91364","sushi, ","Sushi Bars, ",4,354,34.168251,-118.609447
t4W9SvZmYQhBM6jDEmeiKA,Flore Vegan Cuisine,13239530611,"2943 W Sunset Blvd  Los Angeles, CA 90026","vegan, ","Vegan, ",4,1187,34.083808,-118.273853
T4xo8ZVMN53ur5WAfHpjZQ,Nerano,13104050155,"9960 S Santa Monica Blvd  Beverly Hills, CA 90212","italian, cocktailbars, ","Italian, Cocktail Bars, ",4,169,34.0641309,-118.4134682
